tab	specimens
specimen	experiments	sample	dir_alpha95	dir_comp	dir_dec	dir_inc	dir_n_comps	dir_n_measurements	dir_tilt_correction	dir_dang	dir_mad_free	meas_step_max	meas_step_min	meas_step_unit	analysts	instrument_codes	software_packages	int_corr	citations	method_codes	result_quality	volume	weight	location	site
PKSG-1C		PKSG-1																	This study	LP-NOMAG				PKSG	PKSG
PKSG-1D	PKSG-1D_LP-DIR-T	PKSG-1		lt	189.5	35.2	2	7	0	13.6	8.2	463	77	K		shoemake 2025-06-30 11:59:48	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSG	PKSG
PKSG-1D	PKSG-1D_LP-DIR-T	PKSG-1		mt	182.3	11.3	2	6	0	1.3	8.7	723	573	K		shoemake 2025-06-30 11:59:48	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSG	PKSG
PKSG-1D		PKSG-1																	This study	LP-NOMAG				PKSG	PKSG
PKSG-1D		PKSG-1																	This study	LP-NOMAG				PKSG	PKSG
PKSG-1E	PKSG-1E_LP-DIR-T	PKSG-1		mt	181.8	13.9	2	3	0	0.4	0.7	723	603	K		shoemake 2025-06-30 12:02:18	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSG	PKSG
PKSG-1E	PKSG-1E_LP-DIR-T	PKSG-1		lt	193.3	35.3	2	4	0	12.3	5.9	463	77	K		shoemake 2025-06-30 12:02:18	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSG	PKSG
PKSG-1E		PKSG-1																	This study	LP-NOMAG				PKSG	PKSG
PKSG-1E		PKSG-1																	This study	LP-NOMAG				PKSG	PKSG
PKSG-1F	PKSG-1F_LP-DIR-T	PKSG-1		mt	184.4	11.2	2	3	0	0.8	0.6	723	633	K		shoemake 2025-06-30 12:04:48	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSG	PKSG
PKSG-1F		PKSG-1																	This study	LP-NOMAG				PKSG	PKSG
PKSG-1F		PKSG-1																	This study	LP-NOMAG				PKSG	PKSG
PKSG-1F	PKSG-1F_LP-DIR-T	PKSG-1		lt	199.1	37.6	2	5	0	17.5	4.8	463	77	K		shoemake 2025-06-30 12:04:48	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSG	PKSG
PKSG-1G	PKSG-1G_LP-DIR-T	PKSG-1		lt	195.0	40.8	2	4	0	18.7	8.3	463	77	K		shoemake 2025-06-30 17:55:00	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSG	PKSG
PKSG-1G		PKSG-1																	This study	LP-NOMAG				PKSG	PKSG
PKSG-1G		PKSG-1																	This study	LP-NOMAG				PKSG	PKSG
PKSG-1G	PKSG-1G_LP-DIR-T	PKSG-1		mt	178.7	10.4	2	3	0	1.1	2.2	723	633	K		shoemake 2025-06-30 17:55:00	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSG	PKSG
PKSG-2A		PKSG-2																	This study	LP-NOMAG				PKSG	PKSG
PKSG-2A		PKSG-2																	This study	LP-NOMAG				PKSG	PKSG
PKSG-2A	PKSG-2A_LP-DIR-T	PKSG-2		mt	177.0	-24.2	2	3	0	12.7	6.8	693	543	K		shoemake 2025-06-19 16:33:07	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSG	PKSG
PKSG-2A	PKSG-2A_LP-DIR-T	PKSG-2		lt	174.2	-25.7	2	6	0	6.9	10.9	463	77	K		shoemake 2025-06-19 16:33:07	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSG	PKSG
PKSG-2B	PKSG-2B_LP-DIR-T	PKSG-2		mt	177.9	-21.6	2	5	0	12.8	4.8	663	543	K		shoemake 2025-06-18 15:38:36	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSG	PKSG
PKSG-2B		PKSG-2																	This study	LP-NOMAG				PKSG	PKSG
PKSG-2B		PKSG-2																	This study	LP-NOMAG				PKSG	PKSG
PKSG-2B	PKSG-2B_LP-DIR-T	PKSG-2		lt	157.3	-8.7	2	4	0	16.9	14.0	373	77	K		shoemake 2025-06-18 15:38:36	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSG	PKSG
PKSG-2C		PKSG-2																	This study	LP-NOMAG				PKSG	PKSG
PKSG-2C	PKSG-2C_LP-DIR-T	PKSG-2		mt	184.2	-22.3	2	6	0	14.1	4.5	693	543	K		shoemake 2025-06-18 15:40:55	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSG	PKSG
PKSG-2C		PKSG-2																	This study	LP-NOMAG				PKSG	PKSG
PKSG-2C	PKSG-2C_LP-DIR-T	PKSG-2		lt	152.5	-13.9	2	3	0	15.9	0.5	343	77	K		shoemake 2025-06-18 15:40:55	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSG	PKSG
PKSG-2D		PKSG-2																	This study	LP-NOMAG				PKSG	PKSG
PKSG-2D		PKSG-2																	This study	LP-NOMAG				PKSG	PKSG
PKSG-2D	PKSG-2D_LP-DIR-T	PKSG-2		lt	156.7	-13.8	2	3	0	14.4	9.7	343	77	K		shoemake 2025-06-18 15:43:14	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSG	PKSG
PKSG-2D	PKSG-2D_LP-DIR-T	PKSG-2		mt	179.3	-28.6	2	6	0	9.1	6.3	693	543	K		shoemake 2025-06-18 15:43:14	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSG	PKSG
PKSG-2E		PKSG-2																	This study	LP-NOMAG				PKSG	PKSG
PKSG-2E		PKSG-2																	This study	LP-NOMAG				PKSG	PKSG
PKSG-2E	PKSG-2E_LP-DIR-T	PKSG-2		mt	193.8	-21.0	2	3	0	16.4	13.2	693	633	K		shoemake 2025-06-18 15:45:33	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSG	PKSG
PKSG-2E	PKSG-2E_LP-DIR-T	PKSG-2		lt	170.1	-7.7	2	5	0	13.7	2.6	373	77	K		shoemake 2025-06-18 15:45:33	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSG	PKSG
PKSG-2F		PKSG-2																	This study	LP-NOMAG				PKSG	PKSG
PKSG-2F		PKSG-2																	This study	LP-NOMAG				PKSG	PKSG
PKSG-2F	PKSG-2F_LP-DIR-T	PKSG-2		mt	180.2	-30.3	2	6	0	7.2	5.6	693	543	K		shoemake 2025-06-18 15:47:53	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSG	PKSG
PKSG-2F	PKSG-2F_LP-DIR-T	PKSG-2		lt	165.9	-12.4	2	5	0	13.6	2.9	403	273	K		shoemake 2025-06-18 15:47:53	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSG	PKSG
PKSG-2G	PKSG-2G_LP-DIR-T	PKSG-2		lt	174.3	-9.2	2	7	0	14.8	10.0	403	273	K		shoemake 2025-06-18 15:50:14	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSG	PKSG
PKSG-2G		PKSG-2																	This study	LP-NOMAG				PKSG	PKSG
PKSG-2G	PKSG-2G_LP-DIR-T	PKSG-2		mt	177.1	-32.5	2	5	0	5.3	14.3	693	573	K		shoemake 2025-06-18 15:50:14	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSG	PKSG
PKSG-2G		PKSG-2																	This study	LP-NOMAG				PKSG	PKSG
PKSG-2H		PKSG-2																	This study	LP-NOMAG				PKSG	PKSG
PKSG-2H		PKSG-2																	This study	LP-NOMAG				PKSG	PKSG
PKSG-3A		PKSG-3																	This study	LP-NOMAG				PKSG	PKSG
PKSG-3A		PKSG-3																	This study	LP-NOMAG				PKSG	PKSG
PKSG-3B	PKSG-3B_LP-DIR-T	PKSG-3		lt	41.3	-7.6	2	5	0	17.3	9.6	403	273	K		shoemake 2025-06-30 18:14:47	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSG	PKSG
PKSG-3B	PKSG-3B_LP-DIR-T	PKSG-3		mt	165.6	2.8	2	3	0	2.2	4.3	723	663	K		shoemake 2025-06-30 18:14:47	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSG	PKSG
PKSG-3B		PKSG-3																	This study	LP-NOMAG				PKSG	PKSG
PKSG-3B		PKSG-3																	This study	LP-NOMAG				PKSG	PKSG
PKSG-3C		PKSG-3																	This study	LP-NOMAG				PKSG	PKSG
PKSG-3C	PKSG-3C_LP-DIR-T	PKSG-3		mt	131.8	-1.4	2	4	0	26.5	13.1	693	603	K		shoemake 2025-06-18 15:55:00	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSG	PKSG
PKSG-3C		PKSG-3																	This study	LP-NOMAG				PKSG	PKSG
PKSG-3C	PKSG-3C_LP-DIR-T	PKSG-3		lt	47.8	-15.7	2	8	0	12.7	15.6	433	273	K		shoemake 2025-06-18 15:55:00	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSG	PKSG
PKSG-3D	PKSG-3D_LP-DIR-T	PKSG-3		lt	44.0	-15.4	2	8	0	13.5	7.5	433	273	K		shoemake 2025-06-30 12:32:08	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSG	PKSG
PKSG-3D	PKSG-3D_LP-DIR-T	PKSG-3		mt	150.1	-5.2	2	5	0	2.2	3.5	723	633	K		shoemake 2025-06-30 12:32:08	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSG	PKSG
PKSG-3D		PKSG-3																	This study	LP-NOMAG				PKSG	PKSG
PKSG-3D		PKSG-3																	This study	LP-NOMAG				PKSG	PKSG
PKSG-3E	PKSG-3E_LP-DIR-T	PKSG-3		mt	90.5	-25.0	2	3	0	51.9	3.1	663	603	K		shoemake 2025-06-19 15:54:46	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSG	PKSG
PKSG-3E	PKSG-3E_LP-DIR-T	PKSG-3		lt	43.2	-21.0	2	7	0	10.3	3.2	433	273	K		shoemake 2025-06-19 15:54:46	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSG	PKSG
PKSG-3E		PKSG-3																	This study	LP-NOMAG				PKSG	PKSG
PKSG-3E		PKSG-3																	This study	LP-NOMAG				PKSG	PKSG
PKSG-4A		PKSG-4																	This study	LP-NOMAG				PKSG	PKSG
PKSG-4A		PKSG-4																	This study	LP-NOMAG				PKSG	PKSG
PKSG-4B	PKSG-4B_LP-DIR-T	PKSG-4		lt	24.7	13.6	2	6	0	52.4	9.1	433	273	K		shoemake 2025-06-30 12:37:01	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSG	PKSG
PKSG-4B		PKSG-4																	This study	LP-NOMAG				PKSG	PKSG
PKSG-4B	PKSG-4B_LP-DIR-T	PKSG-4		mt	150.8	-58.4	2	4	0	10.2	7.6	723	633	K		shoemake 2025-06-30 12:37:01	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSG	PKSG
PKSG-4B		PKSG-4																	This study	LP-NOMAG				PKSG	PKSG
PKSG-4C		PKSG-4																	This study	LP-NOMAG				PKSG	PKSG
PKSG-4C		PKSG-4																	This study	LP-NOMAG				PKSG	PKSG
PKSG-4C	PKSG-4C_LP-DIR-T	PKSG-4		mt	200.4	-26.2	2	3	0	3.5	4.1	723	663	K		shoemake 2025-06-30 12:39:28	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSG	PKSG
PKSG-4C	PKSG-4C_LP-DIR-T	PKSG-4		lt	49.5	-28.8	2	11	0	58.3	7.0	603	343	K		shoemake 2025-06-30 12:39:28	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSG	PKSG
PKSG-4D		PKSG-4																	This study	LP-NOMAG				PKSG	PKSG
PKSG-4D		PKSG-4																	This study	LP-NOMAG				PKSG	PKSG
PKSG-4D	PKSG-4D_LP-DIR-T	PKSG-4		mt	196.5	-27.2	2	3	0	1.7	5.2	723	663	K		shoemake 2025-06-30 12:41:54	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSG	PKSG
PKSG-4D	PKSG-4D_LP-DIR-T	PKSG-4		lt	35.0	-17.7	2	8	0	47.2	10.4	433	273	K		shoemake 2025-06-30 12:41:54	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSG	PKSG
PKSG-4E	PKSG-4E_LP-DIR-T	PKSG-4		lt	53.3	-26.7	2	8	0	33.7	24.4	433	273	K		shoemake 2025-06-30 12:44:23	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSG	PKSG
PKSG-4E	PKSG-4E_LP-DIR-T	PKSG-4		mt	199.7	-28.2	2	5	0	1.8	6.6	723	633	K		shoemake 2025-06-30 12:44:23	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSG	PKSG
PKSG-4E		PKSG-4																	This study	LP-NOMAG				PKSG	PKSG
PKSG-4E		PKSG-4																	This study	LP-NOMAG				PKSG	PKSG
PKSG-4F	PKSG-4F_LP-DIR-T	PKSG-4		lt	32.5	-20.6	2	8	0	44.9	7.1	433	273	K		shoemake 2025-06-30 12:46:52	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSG	PKSG
PKSG-4F		PKSG-4																	This study	LP-NOMAG				PKSG	PKSG
PKSG-4F		PKSG-4																	This study	LP-NOMAG				PKSG	PKSG
PKSG-4F	PKSG-4F_LP-DIR-T	PKSG-4		mt	196.3	-26.0	2	5	0	1.5	4.6	723	633	K		shoemake 2025-06-30 12:46:52	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSG	PKSG
PKSG-4G		PKSG-4																	This study	LP-NOMAG				PKSG	PKSG
PKSG-4G		PKSG-4																	This study	LP-NOMAG				PKSG	PKSG
PKSG-5A		PKSG-5																	This study	LP-NOMAG				PKSG	PKSG
PKSG-5A		PKSG-5																	This study	LP-NOMAG				PKSG	PKSG
PKSG-5B		PKSG-5																	This study	LP-NOMAG				PKSG	PKSG
PKSG-5B		PKSG-5																	This study	LP-NOMAG				PKSG	PKSG
PKSG-5B	PKSG-5B_LP-DIR-T	PKSG-5		mt	123.2	30.2	2	5	0	3.1	5.3	723	633	K		shoemake 2025-06-30 12:49:23	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSG	PKSG
PKSG-5B	PKSG-5B_LP-DIR-T	PKSG-5		lt	220.6	45.8	2	5	0	72.3	35.4	433	77	K		shoemake 2025-06-30 12:49:23	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSG	PKSG
PKSG-5C		PKSG-5																	This study	LP-NOMAG				PKSG	PKSG
PKSG-5C	PKSG-5C_LP-DIR-T	PKSG-5		mt	131.9	26.3	2	7	0	14.3	10.1	723	573	K		shoemake 2025-06-30 12:51:53	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSG	PKSG
PKSG-5C	PKSG-5C_LP-DIR-T	PKSG-5		lt	138.0	-12.7	2	8	0	25.2	19.7	433	273	K		shoemake 2025-06-30 12:51:53	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSG	PKSG
PKSG-5C		PKSG-5																	This study	LP-NOMAG				PKSG	PKSG
PKSG-5D	PKSG-5D_LP-DIR-T	PKSG-5		lt	147.6	7.2	2	7	0	13.9	35.9	403	273	K		shoemake 2025-06-30 12:54:23	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSG	PKSG
PKSG-5D	PKSG-5D_LP-DIR-T	PKSG-5		mt	125.8	19.7	2	7	0	14.5	8.5	723	573	K		shoemake 2025-06-30 12:54:23	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSG	PKSG
PKSG-5D		PKSG-5																	This study	LP-NOMAG				PKSG	PKSG
PKSG-5D		PKSG-5																	This study	LP-NOMAG				PKSG	PKSG
PKSG-5E		PKSG-5																	This study	LP-NOMAG				PKSG	PKSG
PKSG-5E		PKSG-5																	This study	LP-NOMAG				PKSG	PKSG
PKSG-6A		PKSG-6																	This study	LP-NOMAG				PKSG	PKSG
PKSG-6A		PKSG-6																	This study	LP-NOMAG				PKSG	PKSG
PKSG-6A	PKSG-6A_LP-DIR-T	PKSG-6		mt	153.5	1.7	2	5	0	11.0	1.5	693	573	K		shoemake 2025-06-19 16:51:40	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSG	PKSG
PKSG-6A	PKSG-6A_LP-DIR-T	PKSG-6		lt	149.2	-1.3	2	8	0	5.6	11.8	463	77	K		shoemake 2025-06-19 16:51:40	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSG	PKSG
PKSG-6B		PKSG-6																	This study	LP-NOMAG				PKSG	PKSG
PKSG-6B		PKSG-6																	This study	LP-NOMAG				PKSG	PKSG
PKSG-6B	PKSG-6B_LP-DIR-T	PKSG-6		mt	151.8	-1.2	1	5	0	13.6	1.0	693	573	K		shoemake 2025-06-30 12:59:16	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSG	PKSG
PKSG-6C		PKSG-6																	This study	LP-NOMAG				PKSG	PKSG
PKSG-6C		PKSG-6																	This study	LP-NOMAG				PKSG	PKSG
PKSG-6C	PKSG-6C_LP-DIR-T	PKSG-6		mt	146.1	3.3	2	8	0	14.0	4.0	723	573	K		shoemake 2025-06-30 13:01:41	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSG	PKSG
PKSG-6C	PKSG-6C_LP-DIR-T	PKSG-6		lt	133.6	3.3	2	7	0	8.4	23.8	403	273	K		shoemake 2025-06-30 13:01:41	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSG	PKSG
PKSG-7A		PKSG-7																	This study	LP-NOMAG				PKSG	PKSG
PKSG-7A		PKSG-7																	This study	LP-NOMAG				PKSG	PKSG
PKSG-7B		PKSG-7																	This study	LP-NOMAG				PKSG	PKSG
PKSG-7B		PKSG-7																	This study	LP-NOMAG				PKSG	PKSG
PKSG-7B	PKSG-7B_LP-DIR-T	PKSG-7		mt	171.2	37.4	1	7	0	2.9	1.4	723	573	K		shoemake 2025-06-30 13:04:06	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSG	PKSG
PKSG-7C		PKSG-7																	This study	LP-NOMAG				PKSG	PKSG
PKSG-7C	PKSG-7C_LP-DIR-T	PKSG-7		mt	165.8	37.7	2	4	0	4.6	3.6	723	633	K		shoemake 2025-06-30 13:06:34	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSG	PKSG
PKSG-7C	PKSG-7C_LP-DIR-T	PKSG-7		lt	165.9	42.4	2	6	0	5.9	7.3	433	273	K		shoemake 2025-06-30 13:06:34	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSG	PKSG
PKSG-7C		PKSG-7																	This study	LP-NOMAG				PKSG	PKSG
PKSG-7D		PKSG-7																	This study	LP-NOMAG				PKSG	PKSG
PKSG-7D		PKSG-7																	This study	LP-NOMAG				PKSG	PKSG
PKSG-8A		PKSG-8																	This study	LP-NOMAG				PKSG	PKSG
PKSG-8A		PKSG-8																	This study	LP-NOMAG				PKSG	PKSG
PKSG-8B		PKSG-8																	This study	LP-NOMAG				PKSG	PKSG
PKSG-8B		PKSG-8																	This study	LP-NOMAG				PKSG	PKSG
PKSG-8B	PKSG-8B_LP-DIR-T	PKSG-8		mt	129.1	15.1	2	5	0	3.5	1.3	723	573	K		shoemake 2025-06-30 13:09:03	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSG	PKSG
PKSG-8B	PKSG-8B_LP-DIR-T	PKSG-8		lt	115.9	23.4	2	6	0	7.2	4.6	433	273	K		shoemake 2025-06-30 13:09:03	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSG	PKSG
PKSG-8C	PKSG-8C_LP-DIR-T	PKSG-8		lt	133.4	4.0	2	8	0	17.5	34.9	403	273	K		shoemake 2025-06-30 18:24:51	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSG	PKSG
PKSG-8C	PKSG-8C_LP-DIR-T	PKSG-8		mt	127.5	15.2	2	7	0	4.0	1.1	723	573	K		shoemake 2025-06-30 18:24:51	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSG	PKSG
PKSG-8C		PKSG-8																	This study	LP-NOMAG				PKSG	PKSG
PKSG-8C		PKSG-8																	This study	LP-NOMAG				PKSG	PKSG
PKSG-8D		PKSG-8																	This study	LP-NOMAG				PKSG	PKSG
PKSG-8D		PKSG-8																	This study	LP-NOMAG				PKSG	PKSG
PKSG-8D	PKSG-8D_LP-DIR-T	PKSG-8		mt	120.2	21.4	2	7	0	6.0	2.0	723	573	K		shoemake 2025-06-30 13:14:06	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSG	PKSG
PKSG-8D	PKSG-8D_LP-DIR-T	PKSG-8		lt	152.8	-17.3	2	8	0	51.4	26.0	403	273	K		shoemake 2025-06-30 13:14:06	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSG	PKSG
PKSG-8E		PKSG-8																	This study	LP-NOMAG				PKSG	PKSG
PKSG-8E		PKSG-8																	This study	LP-NOMAG				PKSG	PKSG
PKSH-1A		PKSH-1																	This study	LP-NOMAG				PKSH	PKSH
PKSH-1A		PKSH-1																	This study	LP-NOMAG				PKSH	PKSH
PKSH-1B	PKSH-1B_LP-DIR-T	PKSH-1		lt	121.0	-35.9	2	7	0	10.3	8.2	433	77	K		shoemake 2025-06-30 13:16:34	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSH	PKSH
PKSH-1B	PKSH-1B_LP-DIR-T	PKSH-1		mt	156.3	-18.1	2	7	0	16.1	14.3	723	573	K		shoemake 2025-06-30 13:16:34	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSH	PKSH
PKSH-1B		PKSH-1																	This study	LP-NOMAG				PKSH	PKSH
PKSH-1B		PKSH-1																	This study	LP-NOMAG				PKSH	PKSH
PKSH-1C	PKSH-1C_LP-DIR-T	PKSH-1		mt	152.5	-30.8	1	5	0	17.9	12.5	723	573	K		shoemake 2025-06-30 13:19:02	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSH	PKSH
PKSH-1C		PKSH-1																	This study	LP-NOMAG				PKSH	PKSH
PKSH-1C		PKSH-1																	This study	LP-NOMAG				PKSH	PKSH
PKSH-1D	PKSH-1D_LP-DIR-T	PKSH-1		mt	133.6	-25.6	1	7	0	1.6	14.5	723	573	K		shoemake 2025-06-30 13:21:29	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSH	PKSH
PKSH-1D		PKSH-1																	This study	LP-NOMAG				PKSH	PKSH
PKSH-1D		PKSH-1																	This study	LP-NOMAG				PKSH	PKSH
PKSH-1E		PKSH-1																	This study	LP-NOMAG				PKSH	PKSH
PKSH-1E		PKSH-1																	This study	LP-NOMAG				PKSH	PKSH
PKSH-1E	PKSH-1E_LP-DIR-T	PKSH-1		mt	136.2	-23.5	1	8	0	2.6	6.9	723	543	K		shoemake 2025-06-30 13:23:55	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSH	PKSH
PKSH-1F		PKSH-1																	This study	LP-NOMAG				PKSH	PKSH
PKSH-1F	PKSH-1F_LP-DIR-T	PKSH-1		mt	129.6	-26.6	2	7	0	2.9	12.4	693	543	K		shoemake 2025-06-30 13:26:21	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSH	PKSH
PKSH-1F		PKSH-1																	This study	LP-NOMAG				PKSH	PKSH
PKSH-1F	PKSH-1F_LP-DIR-T	PKSH-1		lt	69.9	0.9	2	3	0	65.6	0.5	373	343	K		shoemake 2025-06-30 13:26:21	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSH	PKSH
PKSH-1G		PKSH-1																	This study	LP-NOMAG				PKSH	PKSH
PKSH-1G		PKSH-1																	This study	LP-NOMAG				PKSH	PKSH
PKSH-1G	PKSH-1G_LP-DIR-T	PKSH-1		lt	259.2	-36.6	2	3	0	80.6	11.9	343	273	K		shoemake 2025-06-30 13:28:49	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSH	PKSH
PKSH-1G	PKSH-1G_LP-DIR-T	PKSH-1		mt	146.6	-30.1	2	5	0	11.7	14.5	723	573	K		shoemake 2025-06-30 13:28:49	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSH	PKSH
PKSH-1H		PKSH-1																	This study	LP-NOMAG				PKSH	PKSH
PKSH-1H		PKSH-1																	This study	LP-NOMAG				PKSH	PKSH
PKSH-1H	PKSH-1H_LP-DIR-T	PKSH-1		lt	265.7	-21.2	1	2	0	82.2	0.0	343	77	K		shoemake 2025-06-30 13:31:19	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSH	PKSH
